transcript_id	gene_id
ENST00000764348	ENSG00000299531
ENST00000764349	ENSG00000299531
ENST00000764350	ENSG00000299531
ENST00000764351	ENSG00000299531
ENST00000764352	ENSG00000299531
ENST00000764353	ENSG00000299531
ENST00000764354	ENSG00000299532
ENST00000764355	ENSG00000236790
ENST00000764356	ENSG00000236790
ENST00000764357	ENSG00000236790
ENST00000764358	ENSG00000236790
ENST00000764359	ENSG00000236790
ENST00000764360	ENSG00000236790
ENST00000764361	ENSG00000236790
ENST00000764362	ENSG00000236790
ENST00000764363	ENSG00000236790
ENST00000764364	ENSG00000236790
ENST00000764365	ENSG00000236790
ENST00000764366	ENSG00000236790
ENST00000764367	ENSG00000236790
ENST00000764368	ENSG00000236790
ENST00000764369	ENSG00000236790
ENST00000764370	ENSG00000236790
ENST00000764371	ENSG00000236790
ENST00000764372	ENSG00000236790
ENST00000764373	ENSG00000236790
ENST00000764374	ENSG00000236790
ENST00000764375	ENSG00000236790
ENST00000764376	ENSG00000236790
ENST00000764377	ENSG00000236790
ENST00000764378	ENSG00000236790
ENST00000764379	ENSG00000236790
ENST00000764380	ENSG00000236790
ENST00000764381	ENSG00000236790
ENST00000764382	ENSG00000236790
ENST00000764383	ENSG00000236790
ENST00000764384	ENSG00000236790
ENST00000764385	ENSG00000236790
ENST00000764386	ENSG00000236790
ENST00000764387	ENSG00000236790
ENST00000764388	ENSG00000236790
ENST00000764389	ENSG00000236790
ENST00000764390	ENSG00000236790
ENST00000764391	ENSG00000236790
ENST00000764392	ENSG00000236790
ENST00000764393	ENSG00000236790
ENST00000764394	ENSG00000236790
ENST00000764395	ENSG00000236790
ENST00000764396	ENSG00000236790
ENST00000764397	ENSG00000236790
ENST00000764398	ENSG00000236790
ENST00000764399	ENSG00000236790
ENST00000764400	ENSG00000236790
ENST00000764401	ENSG00000236790
ENST00000764402	ENSG00000236790
ENST00000764403	ENSG00000236790
ENST00000764404	ENSG00000236790
ENST00000764405	ENSG00000236790
ENST00000764406	ENSG00000236790
ENST00000764407	ENSG00000236790
ENST00000764408	ENSG00000236790
ENST00000764409	ENSG00000236790
ENST00000764410	ENSG00000236790
ENST00000764411	ENSG00000290492
ENST00000764412	ENSG00000290492
ENST00000764413	ENSG00000299533
ENST00000764414	ENSG00000288524
ENST00000764415	ENSG00000288524
ENST00000764416	ENSG00000288524
ENST00000764417	ENSG00000299534
ENST00000764418	ENSG00000234840
ENST00000764419	ENSG00000299535
ENST00000764420	ENSG00000253301
ENST00000764421	ENSG00000253301
ENST00000764422	ENSG00000253301
ENST00000764423	ENSG00000253301
ENST00000764424	ENSG00000253301
ENST00000764425	ENSG00000253301
ENST00000764426	ENSG00000253301
ENST00000764427	ENSG00000253301
ENST00000764428	ENSG00000253301
ENST00000764429	ENSG00000253301
ENST00000764430	ENSG00000253301
ENST00000764431	ENSG00000253301
ENST00000764432	ENSG00000253301
ENST00000764433	ENSG00000253301
ENST00000764434	ENSG00000253301
ENST00000764435	ENSG00000253301
ENST00000764436	ENSG00000253301
ENST00000764437	ENSG00000253301
ENST00000764438	ENSG00000253301
ENST00000764439	ENSG00000253301
ENST00000764440	ENSG00000253301
ENST00000764441	ENSG00000253301
ENST00000764442	ENSG00000253301
ENST00000764443	ENSG00000228683
ENST00000764444	ENSG00000228683
ENST00000764445	ENSG00000228683
ENST00000764446	ENSG00000228683
ENST00000764447	ENSG00000228683
ENST00000764448	ENSG00000228683
ENST00000764449	ENSG00000228683
ENST00000764450	ENSG00000228683
ENST00000764451	ENSG00000228683
ENST00000764452	ENSG00000228683
ENST00000764453	ENSG00000228683
ENST00000764454	ENSG00000228683
ENST00000764455	ENSG00000299536
ENST00000764456	ENSG00000299536
ENST00000764457	ENSG00000299536
ENST00000764458	ENSG00000299536
ENST00000764459	ENSG00000299536
ENST00000764460	ENSG00000299536
ENST00000764461	ENSG00000299536
ENST00000764462	ENSG00000299537
ENST00000764463	ENSG00000253321
ENST00000764464	ENSG00000287344
ENST00000764465	ENSG00000299538
ENST00000764466	ENSG00000299539
ENST00000764467	ENSG00000299540
ENST00000764468	ENSG00000299540
ENST00000764469	ENSG00000299540
ENST00000764470	ENSG00000299540
ENST00000764471	ENSG00000299540
ENST00000764472	ENSG00000231236
ENST00000764473	ENSG00000231236
ENST00000764474	ENSG00000231236
ENST00000764475	ENSG00000299541
ENST00000764476	ENSG00000299541
ENST00000764477	ENSG00000299541
ENST00000764478	ENSG00000299542
ENST00000764479	ENSG00000267042
ENST00000764480	ENSG00000267042
ENST00000764481	ENSG00000267042
ENST00000764482	ENSG00000267042
ENST00000764483	ENSG00000299543
ENST00000764484	ENSG00000299543
ENST00000764485	ENSG00000299544
ENST00000764486	ENSG00000299545
ENST00000764487	ENSG00000299545
ENST00000764488	ENSG00000299546
ENST00000764489	ENSG00000299546
ENST00000764490	ENSG00000299547
ENST00000764491	ENSG00000299547
ENST00000764492	ENSG00000299547
ENST00000764493	ENSG00000299547
ENST00000764494	ENSG00000299547
ENST00000764495	ENSG00000299548
ENST00000764496	ENSG00000299548
ENST00000764497	ENSG00000299548
ENST00000764498	ENSG00000299548
ENST00000764499	ENSG00000299548
ENST00000764500	ENSG00000299549
ENST00000764501	ENSG00000299549
ENST00000764502	ENSG00000291132
ENST00000764503	ENSG00000291132
ENST00000764504	ENSG00000291132
ENST00000764505	ENSG00000291132
ENST00000764506	ENSG00000291132
ENST00000764507	ENSG00000291132
ENST00000764508	ENSG00000291132
ENST00000764509	ENSG00000291132
ENST00000764510	ENSG00000291132
ENST00000764511	ENSG00000291132
ENST00000764512	ENSG00000291132
ENST00000764513	ENSG00000291132
ENST00000764514	ENSG00000291132
ENST00000764515	ENSG00000291132
ENST00000764516	ENSG00000291132
ENST00000764517	ENSG00000291132
ENST00000764518	ENSG00000291132
ENST00000764519	ENSG00000291132
ENST00000764520	ENSG00000291132
ENST00000764521	ENSG00000291132
ENST00000764522	ENSG00000291132
ENST00000764523	ENSG00000291132
ENST00000764524	ENSG00000291132
ENST00000764525	ENSG00000291132
ENST00000764526	ENSG00000291132
ENST00000764527	ENSG00000291132
ENST00000764528	ENSG00000291132
ENST00000764529	ENSG00000291132
ENST00000764530	ENSG00000291132
ENST00000764531	ENSG00000291132
ENST00000764532	ENSG00000291132
ENST00000764533	ENSG00000291132
ENST00000764534	ENSG00000291132
ENST00000764535	ENSG00000291132
ENST00000764536	ENSG00000291132
ENST00000764537	ENSG00000291132
ENST00000764538	ENSG00000291132
ENST00000764539	ENSG00000291132
ENST00000764540	ENSG00000291132
ENST00000764541	ENSG00000291132
ENST00000764542	ENSG00000291132
ENST00000764543	ENSG00000291132
ENST00000764544	ENSG00000291132
ENST00000764545	ENSG00000291132
ENST00000764546	ENSG00000291132
ENST00000764547	ENSG00000291132
ENST00000764548	ENSG00000291132
ENST00000764549	ENSG00000291132
ENST00000764550	ENSG00000291132
ENST00000764551	ENSG00000291132
ENST00000764552	ENSG00000291132
ENST00000764553	ENSG00000291132
ENST00000764554	ENSG00000291132
ENST00000764555	ENSG00000291132
ENST00000764556	ENSG00000291132
ENST00000764557	ENSG00000291132
ENST00000764558	ENSG00000291132
ENST00000764559	ENSG00000291132
ENST00000764560	ENSG00000291132
ENST00000764561	ENSG00000291132
ENST00000764562	ENSG00000291132
ENST00000764563	ENSG00000291132
ENST00000764564	ENSG00000291132
ENST00000764565	ENSG00000291132
ENST00000764566	ENSG00000291132
ENST00000764567	ENSG00000291132
ENST00000764568	ENSG00000291132
ENST00000764569	ENSG00000291132
ENST00000764570	ENSG00000291132
ENST00000764571	ENSG00000291132
ENST00000764572	ENSG00000291132
ENST00000764573	ENSG00000291132
ENST00000764574	ENSG00000291132
ENST00000764575	ENSG00000291132
ENST00000764576	ENSG00000291132
ENST00000764577	ENSG00000291132
ENST00000764578	ENSG00000291132
ENST00000764579	ENSG00000291132
ENST00000764580	ENSG00000291132
ENST00000764581	ENSG00000291132
ENST00000764582	ENSG00000291132
ENST00000764583	ENSG00000291132
ENST00000764584	ENSG00000291132
ENST00000764585	ENSG00000291132
ENST00000764586	ENSG00000291132
ENST00000764587	ENSG00000291132
ENST00000764588	ENSG00000291132
ENST00000764589	ENSG00000291132
ENST00000764590	ENSG00000291132
ENST00000764591	ENSG00000291132
ENST00000764592	ENSG00000291132
ENST00000764593	ENSG00000291132
ENST00000764594	ENSG00000291132
ENST00000764595	ENSG00000291132
ENST00000764596	ENSG00000291132
ENST00000764597	ENSG00000291132
ENST00000764598	ENSG00000291132
ENST00000764599	ENSG00000291132
ENST00000764600	ENSG00000291132
ENST00000764601	ENSG00000291132
ENST00000764602	ENSG00000291132
ENST00000764603	ENSG00000291132
ENST00000764604	ENSG00000291132
ENST00000764605	ENSG00000291132
ENST00000764606	ENSG00000291132
ENST00000764607	ENSG00000291132
ENST00000764608	ENSG00000291132
ENST00000764609	ENSG00000291132
ENST00000764610	ENSG00000291132
ENST00000764611	ENSG00000291132
ENST00000764612	ENSG00000291132
ENST00000764613	ENSG00000299550
ENST00000764614	ENSG00000255647
ENST00000764615	ENSG00000255647
ENST00000764616	ENSG00000255647
ENST00000764617	ENSG00000255647
ENST00000764618	ENSG00000255647
ENST00000764619	ENSG00000299551
ENST00000764620	ENSG00000299552
ENST00000764621	ENSG00000299552
ENST00000764622	ENSG00000299553
ENST00000764623	ENSG00000299554
ENST00000764624	ENSG00000299554
ENST00000764625	ENSG00000299554
ENST00000764626	ENSG00000299554
ENST00000764627	ENSG00000299554
ENST00000764628	ENSG00000299554
ENST00000764629	ENSG00000236332
ENST00000764630	ENSG00000299555
ENST00000764631	ENSG00000299555
ENST00000764632	ENSG00000246731
ENST00000764633	ENSG00000246731
ENST00000764634	ENSG00000246731
ENST00000764635	ENSG00000246731
ENST00000764636	ENSG00000246731
ENST00000764637	ENSG00000246731
ENST00000764638	ENSG00000299556
ENST00000764639	ENSG00000299557
ENST00000764640	ENSG00000299558
ENST00000764641	ENSG00000299558
ENST00000764642	ENSG00000242798
ENST00000764643	ENSG00000299559
ENST00000764644	ENSG00000299559
ENST00000764645	ENSG00000299559
ENST00000764646	ENSG00000299559
ENST00000764647	ENSG00000299559
ENST00000764648	ENSG00000299559
ENST00000764649	ENSG00000299560
ENST00000764650	ENSG00000299561
ENST00000764651	ENSG00000299562
ENST00000764652	ENSG00000299562
ENST00000764653	ENSG00000299562
ENST00000764654	ENSG00000299562
ENST00000764655	ENSG00000299563
ENST00000764656	ENSG00000299563
ENST00000764657	ENSG00000286452
ENST00000764658	ENSG00000286452
ENST00000764659	ENSG00000286452
ENST00000764660	ENSG00000299564
ENST00000764661	ENSG00000299565
ENST00000764662	ENSG00000197503
ENST00000764663	ENSG00000197503
ENST00000764664	ENSG00000266903
ENST00000764665	ENSG00000266903
ENST00000764666	ENSG00000266903
ENST00000764667	ENSG00000266903
ENST00000764668	ENSG00000266903
ENST00000764669	ENSG00000266903
ENST00000764670	ENSG00000288029
ENST00000764671	ENSG00000286605
ENST00000764672	ENSG00000286605
ENST00000764673	ENSG00000299566
ENST00000764674	ENSG00000284657
ENST00000764675	ENSG00000299567
ENST00000764676	ENSG00000299568
ENST00000764677	ENSG00000299568
ENST00000764678	ENSG00000299569
ENST00000764679	ENSG00000299569
ENST00000764680	ENSG00000299569
ENST00000764681	ENSG00000230417
ENST00000764682	ENSG00000299570
ENST00000764683	ENSG00000299570
ENST00000764684	ENSG00000299570
ENST00000764685	ENSG00000299571
ENST00000764686	ENSG00000261742
ENST00000764687	ENSG00000261742
ENST00000764688	ENSG00000261742
ENST00000764689	ENSG00000261742
ENST00000764690	ENSG00000261742
ENST00000764691	ENSG00000261742
ENST00000764692	ENSG00000261742
ENST00000764693	ENSG00000261742
ENST00000764694	ENSG00000299572
ENST00000764695	ENSG00000289929
ENST00000764696	ENSG00000289929
ENST00000764697	ENSG00000289929
ENST00000764698	ENSG00000289929
ENST00000764699	ENSG00000289929
ENST00000764700	ENSG00000289929
ENST00000764701	ENSG00000289929
ENST00000764702	ENSG00000289929
ENST00000764703	ENSG00000289929
ENST00000764704	ENSG00000289929
ENST00000764705	ENSG00000289929
ENST00000764706	ENSG00000289929
ENST00000764707	ENSG00000289929
ENST00000764708	ENSG00000289929
ENST00000764709	ENSG00000289929
ENST00000764710	ENSG00000289929
ENST00000764711	ENSG00000299573
ENST00000764712	ENSG00000289889
ENST00000764713	ENSG00000289889
ENST00000764714	ENSG00000289889
ENST00000764715	ENSG00000289889
ENST00000764716	ENSG00000289889
ENST00000764717	ENSG00000299574
ENST00000764718	ENSG00000299575
ENST00000764719	ENSG00000299576
ENST00000764720	ENSG00000299576
ENST00000764721	ENSG00000299576
ENST00000764722	ENSG00000234052
ENST00000764723	ENSG00000299577
ENST00000764724	ENSG00000299578
ENST00000764725	ENSG00000299578
ENST00000764726	ENSG00000299578
ENST00000764727	ENSG00000299578
ENST00000764728	ENSG00000299578
ENST00000764729	ENSG00000299578
ENST00000764730	ENSG00000299578
ENST00000764731	ENSG00000299578
ENST00000764732	ENSG00000299578
ENST00000764733	ENSG00000299578
ENST00000764734	ENSG00000299578
ENST00000764735	ENSG00000299578
ENST00000764736	ENSG00000299578
ENST00000764737	ENSG00000299579
ENST00000764738	ENSG00000299579
ENST00000764739	ENSG00000299579
ENST00000764740	ENSG00000259736
ENST00000764741	ENSG00000259736
ENST00000764742	ENSG00000259736
ENST00000764743	ENSG00000259736
ENST00000764744	ENSG00000259736
ENST00000764745	ENSG00000259736
ENST00000764746	ENSG00000259736
ENST00000764747	ENSG00000259736
ENST00000764748	ENSG00000259736
ENST00000764749	ENSG00000259736
ENST00000764750	ENSG00000259736
ENST00000764751	ENSG00000259736
ENST00000764752	ENSG00000259736
ENST00000764753	ENSG00000259736
ENST00000764754	ENSG00000259736
ENST00000764755	ENSG00000259736
ENST00000764756	ENSG00000259736
ENST00000764757	ENSG00000249849
ENST00000764758	ENSG00000249849
ENST00000764759	ENSG00000249849
ENST00000764760	ENSG00000299580
ENST00000764761	ENSG00000299580
ENST00000764762	ENSG00000299580
ENST00000764763	ENSG00000299580
ENST00000764764	ENSG00000299580
ENST00000764765	ENSG00000299580
ENST00000764766	ENSG00000265352
ENST00000764767	ENSG00000265352
ENST00000764768	ENSG00000265352
ENST00000764769	ENSG00000265352
ENST00000764770	ENSG00000265352
ENST00000764771	ENSG00000265352
ENST00000764772	ENSG00000265352
ENST00000764773	ENSG00000265352
ENST00000764774	ENSG00000299581
ENST00000764775	ENSG00000284657
ENST00000764776	ENSG00000284657
ENST00000764777	ENSG00000284657
ENST00000764778	ENSG00000284657
ENST00000764779	ENSG00000284657
ENST00000764780	ENSG00000284657
ENST00000764781	ENSG00000284657
ENST00000764782	ENSG00000284657
ENST00000764783	ENSG00000284657
ENST00000764784	ENSG00000284657
ENST00000764785	ENSG00000284657
ENST00000764786	ENSG00000284657
ENST00000764787	ENSG00000284657
ENST00000764788	ENSG00000284657
ENST00000764789	ENSG00000284657
ENST00000764790	ENSG00000284657
ENST00000764791	ENSG00000284657
ENST00000764792	ENSG00000284657
ENST00000764793	ENSG00000284657
ENST00000764794	ENSG00000226419
ENST00000764795	ENSG00000226419
ENST00000764796	ENSG00000226419
ENST00000764797	ENSG00000226419
ENST00000764798	ENSG00000226419
ENST00000764799	ENSG00000226419
ENST00000764800	ENSG00000226419
ENST00000764801	ENSG00000226419
ENST00000764802	ENSG00000226419
ENST00000764803	ENSG00000226419
ENST00000764804	ENSG00000226419
ENST00000764805	ENSG00000226419
ENST00000764806	ENSG00000226419
ENST00000764807	ENSG00000226419
ENST00000764808	ENSG00000226419
ENST00000764809	ENSG00000226419
ENST00000764810	ENSG00000226419
ENST00000764811	ENSG00000226419
ENST00000764812	ENSG00000226419
ENST00000764813	ENSG00000226419
ENST00000764814	ENSG00000226419
ENST00000764815	ENSG00000226419
ENST00000764816	ENSG00000226419
ENST00000764817	ENSG00000226419
ENST00000764818	ENSG00000226419
ENST00000764819	ENSG00000226419
ENST00000764820	ENSG00000226419
ENST00000764821	ENSG00000226419
ENST00000764822	ENSG00000226419
ENST00000764823	ENSG00000226419
ENST00000764824	ENSG00000226419
ENST00000764825	ENSG00000226419
ENST00000764826	ENSG00000226419
ENST00000764827	ENSG00000226419
ENST00000764828	ENSG00000226419
ENST00000764829	ENSG00000226419
ENST00000764830	ENSG00000226419
ENST00000764831	ENSG00000299582
ENST00000764832	ENSG00000299582
ENST00000764833	ENSG00000299582
ENST00000764834	ENSG00000299582
ENST00000764835	ENSG00000299582
ENST00000764836	ENSG00000299582
ENST00000764837	ENSG00000299582
ENST00000764838	ENSG00000299582
ENST00000764839	ENSG00000299582
ENST00000764840	ENSG00000299582
ENST00000764841	ENSG00000299582
ENST00000764842	ENSG00000299582
ENST00000764843	ENSG00000299582
ENST00000764844	ENSG00000299582
ENST00000764845	ENSG00000299582
ENST00000764846	ENSG00000299582
ENST00000764847	ENSG00000299582
ENST00000764848	ENSG00000299583
ENST00000764849	ENSG00000299583
ENST00000764850	ENSG00000299584
ENST00000764851	ENSG00000299585
ENST00000764852	ENSG00000299585
ENST00000764853	ENSG00000299585
ENST00000764854	ENSG00000299585
ENST00000764855	ENSG00000267026
ENST00000764856	ENSG00000267026
ENST00000764857	ENSG00000267026
ENST00000764858	ENSG00000267026
ENST00000764859	ENSG00000267026
ENST00000764860	ENSG00000267026
ENST00000764861	ENSG00000267026
ENST00000764862	ENSG00000267026
ENST00000764863	ENSG00000299586
ENST00000764864	ENSG00000299587
ENST00000764865	ENSG00000260364
ENST00000764866	ENSG00000260364
ENST00000764867	ENSG00000260364
ENST00000764868	ENSG00000260364
ENST00000764869	ENSG00000260364
ENST00000764870	ENSG00000260364
ENST00000764871	ENSG00000260364
ENST00000764872	ENSG00000260364
ENST00000764873	ENSG00000299588
ENST00000764874	ENSG00000299588
ENST00000764875	ENSG00000299588
ENST00000764876	ENSG00000299588
ENST00000764877	ENSG00000299588
ENST00000764878	ENSG00000299589
ENST00000764879	ENSG00000299589
ENST00000764880	ENSG00000299589
ENST00000764881	ENSG00000299589
ENST00000764882	ENSG00000299589
ENST00000764883	ENSG00000299589
ENST00000764884	ENSG00000299589
ENST00000764885	ENSG00000299589
ENST00000764886	ENSG00000299589
ENST00000764887	ENSG00000299589
ENST00000764888	ENSG00000299589
ENST00000764889	ENSG00000299589
ENST00000764890	ENSG00000299589
ENST00000764891	ENSG00000299590
ENST00000764892	ENSG00000299590
ENST00000764893	ENSG00000299590
ENST00000764894	ENSG00000299590
ENST00000764895	ENSG00000299590
ENST00000764896	ENSG00000299590
ENST00000764897	ENSG00000299590
ENST00000764898	ENSG00000267057
ENST00000764899	ENSG00000267057
ENST00000764900	ENSG00000267057
ENST00000764901	ENSG00000267057
ENST00000764902	ENSG00000267057
ENST00000764903	ENSG00000267057
ENST00000764904	ENSG00000267057
ENST00000764905	ENSG00000267057
ENST00000764906	ENSG00000267057
ENST00000764907	ENSG00000267057
ENST00000764908	ENSG00000267057
ENST00000764909	ENSG00000267057
ENST00000764910	ENSG00000267057
ENST00000764911	ENSG00000267057
ENST00000764912	ENSG00000267057
ENST00000764913	ENSG00000267057
ENST00000764914	ENSG00000267057
ENST00000764915	ENSG00000267057
ENST00000764916	ENSG00000267057
ENST00000764917	ENSG00000299591
ENST00000764918	ENSG00000299592
ENST00000764919	ENSG00000299593
ENST00000764920	ENSG00000289058
ENST00000764921	ENSG00000299594
ENST00000764922	ENSG00000267101
ENST00000764923	ENSG00000267101
ENST00000764924	ENSG00000267101
ENST00000764925	ENSG00000267101
ENST00000764926	ENSG00000267101
ENST00000764927	ENSG00000267101
ENST00000764928	ENSG00000267101
ENST00000764929	ENSG00000267101
ENST00000764930	ENSG00000267101
ENST00000764931	ENSG00000267101
ENST00000764932	ENSG00000267101
